nohup: ignoring input
[Config] CUDA detected: NVIDIA RTX A6000 x2
[Utils] Random seed set to 42
============================================================
  1D-DDPM Generation Pipeline
============================================================
  Device:       cuda
  Checkpoint:   logs/deep_v6/checkpoint_final.pt
  Scaler:       logs/deep_v6/scaler.pt
  Num samples:  5120
  Batch size:   64
  Use EMA:      True
  Output:       output/deep_v6.csv
============================================================

[Step 1] Loading scaler...
[Scaler] Parameters loaded from logs/deep_v6/scaler.pt
  sp500: mean=0.000315, std=0.010551
  DGS10: mean=0.000026, std=0.066899
  Found run configuration: /home/u00134/src/logs/deep_v6/config.json
  Loaded model config: channel_dims=[256, 512, 1024], time_emb_dim=512, T=3000

[Step 2] Loading model...
  Loaded EMA weights
  Trained epoch: 6999
  U-Net parameters: 42,121,730

[Step 3] Generating 5120 paths...

  --- Batch 1 (64 samples) ---
  [Scheduler] Reverse step 1750/3000  x range: [-4.576, 4.469]
  [Scheduler] Reverse step 1700/3000  x range: [-4.619, 4.395]
  [Scheduler] Reverse step 1650/3000  x range: [-4.091, 4.859]
  [Scheduler] Reverse step 1600/3000  x range: [-4.362, 4.759]
  [Scheduler] Reverse step 1550/3000  x range: [-4.608, 4.445]
  [Scheduler] Reverse step 1500/3000  x range: [-4.509, 4.318]
  [Scheduler] Reverse step 1450/3000  x range: [-4.652, 3.939]
  [Scheduler] Reverse step 1400/3000  x range: [-4.691, 4.583]
  [Scheduler] Reverse step 1350/3000  x range: [-4.407, 4.167]
  [Scheduler] Reverse step 1300/3000  x range: [-4.776, 4.388]
  [Scheduler] Reverse step 1250/3000  x range: [-4.989, 4.459]
  [Scheduler] Reverse step 1200/3000  x range: [-4.472, 4.610]
  [Scheduler] Reverse step 1150/3000  x range: [-4.629, 4.380]
  [Scheduler] Reverse step 1100/3000  x range: [-4.565, 4.884]
  [Scheduler] Reverse step 1050/3000  x range: [-4.699, 4.306]
  [Scheduler] Reverse step 1000/3000  x range: [-4.307, 4.986]
  [Scheduler] Reverse step 950/3000  x range: [-4.497, 5.565]
  [Scheduler] Reverse step 900/3000  x range: [-4.768, 5.052]
  [Scheduler] Reverse step 850/3000  x range: [-4.603, 4.976]
  [Scheduler] Reverse step 800/3000  x range: [-4.371, 4.628]
  [Scheduler] Reverse step 750/3000  x range: [-4.422, 4.595]
  [Scheduler] Reverse step 700/3000  x range: [-4.321, 4.480]
  [Scheduler] Reverse step 650/3000  x range: [-4.676, 4.751]
  [Scheduler] Reverse step 600/3000  x range: [-4.882, 5.131]
  [Scheduler] Reverse step 550/3000  x range: [-5.370, 5.076]
  [Scheduler] Reverse step 500/3000  x range: [-4.953, 5.221]
  [Scheduler] Reverse step 450/3000  x range: [-5.370, 5.478]
  [Scheduler] Reverse step 400/3000  x range: [-5.175, 5.801]
  [Scheduler] Reverse step 350/3000  x range: [-5.653, 5.424]
  [Scheduler] Reverse step 300/3000  x range: [-5.688, 5.393]
  [Scheduler] Reverse step 250/3000  x range: [-5.497, 5.501]
  [Scheduler] Reverse step 200/3000  x range: [-5.418, 5.707]
  [Scheduler] Reverse step 150/3000  x range: [-6.063, 5.580]
  [Scheduler] Reverse step 100/3000  x range: [-5.662, 5.387]
  [Scheduler] Reverse step  50/3000  x range: [-5.452, 5.549]
  [Scheduler] Reverse step   0/3000  x range: [-5.478, 5.753]
  Generated: 1344/5120

  --- Batch 22 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.358, 4.237]
  [Scheduler] Reverse step 2950/3000  x range: [-4.380, 4.454]
  [Scheduler] Reverse step 2900/3000  x range: [-4.962, 5.067]
  [Scheduler] Reverse step 2850/3000  x range: [-4.731, 4.479]
  [Scheduler] Reverse step 2800/3000  x range: [-4.416, 4.856]
  [Scheduler] Reverse step 2750/3000  x range: [-4.896, 4.377]
  [Scheduler] Reverse step 2700/3000  x range: [-4.436, 4.821]
  [Scheduler] Reverse step 2650/3000  x range: [-4.540, 4.473]
  [Scheduler] Reverse step 2600/3000  x range: [-5.016, 4.632]
  [Scheduler] Reverse step 2550/3000  x range: [-4.993, 4.600]
  [Scheduler] Reverse step 2500/3000  x range: [-4.195, 4.862]
  [Scheduler] Reverse step 2450/3000  x range: [-4.671, 4.589]
  [Scheduler] Reverse step 2400/3000  x range: [-4.323, 4.566]
  [Scheduler] Reverse step 2350/3000  x range: [-4.430, 4.514]
  [Scheduler] Reverse step 2300/3000  x range: [-5.216, 4.763]
  [Scheduler] Reverse step 2250/3000  x range: [-4.851, 4.349]
  [Scheduler] Reverse step 2200/3000  x range: [-4.338, 4.295]
  [Scheduler] Reverse step 2150/3000  x range: [-4.481, 4.190]
  [Scheduler] Reverse step 2100/3000  x range: [-4.367, 4.683]
  [Scheduler] Reverse step 2050/3000  x range: [-4.634, 4.345]
  [Scheduler] Reverse step 2000/3000  x range: [-4.819, 4.083]
  [Scheduler] Reverse step 1950/3000  x range: [-4.772, 4.570]
  [Scheduler] Reverse step 1900/3000  x range: [-4.484, 4.408]
  [Scheduler] Reverse step 1850/3000  x range: [-4.233, 4.292]
  [Scheduler] Reverse step 1800/3000  x range: [-4.668, 4.557]
  [Scheduler] Reverse step 1750/3000  x range: [-4.309, 4.559]
  [Scheduler] Reverse step 1700/3000  x range: [-4.402, 5.073]
  [Scheduler] Reverse step 1650/3000  x range: [-4.611, 4.564]
  [Scheduler] Reverse step 1600/3000  x range: [-4.441, 4.479]
  [Scheduler] Reverse step 1550/3000  x range: [-4.267, 4.433]
  [Scheduler] Reverse step 1500/3000  x range: [-4.749, 4.536]
  [Scheduler] Reverse step 1450/3000  x range: [-4.557, 4.328]
  [Scheduler] Reverse step 1400/3000  x range: [-4.759, 4.821]
  [Scheduler] Reverse step 1350/3000  x range: [-5.010, 4.931]
  [Scheduler] Reverse step 1300/3000  x range: [-4.606, 4.356]
  [Scheduler] Reverse step 1250/3000  x range: [-4.551, 4.650]
  [Scheduler] Reverse step 1200/3000  x range: [-4.672, 4.609]
  [Scheduler] Reverse step 1150/3000  x range: [-4.417, 4.634]
  [Scheduler] Reverse step 1100/3000  x range: [-4.384, 5.032]
  [Scheduler] Reverse step 1050/3000  x range: [-4.454, 4.718]
  [Scheduler] Reverse step 1000/3000  x range: [-4.505, 4.551]
  [Scheduler] Reverse step 950/3000  x range: [-4.342, 4.809]
  [Scheduler] Reverse step 900/3000  x range: [-4.450, 4.269]
  [Scheduler] Reverse step 850/3000  x range: [-4.473, 4.170]
  [Scheduler] Reverse step 800/3000  x range: [-4.540, 4.755]
  [Scheduler] Reverse step 750/3000  x range: [-4.847, 4.666]
  [Scheduler] Reverse step 700/3000  x range: [-4.975, 4.867]
  [Scheduler] Reverse step 650/3000  x range: [-5.123, 4.519]
  [Scheduler] Reverse step 600/3000  x range: [-4.687, 4.689]
  [Scheduler] Reverse step 550/3000  x range: [-5.338, 4.792]
  [Scheduler] Reverse step 500/3000  x range: [-5.755, 5.035]
  [Scheduler] Reverse step 450/3000  x range: [-5.563, 5.182]
  [Scheduler] Reverse step 400/3000  x range: [-5.613, 5.370]
  [Scheduler] Reverse step 350/3000  x range: [-5.677, 5.593]
  [Scheduler] Reverse step 300/3000  x range: [-5.692, 5.416]
  [Scheduler] Reverse step 250/3000  x range: [-6.522, 5.352]
  [Scheduler] Reverse step 200/3000  x range: [-6.833, 5.298]
  [Scheduler] Reverse step 150/3000  x range: [-7.028, 5.487]
  [Scheduler] Reverse step 100/3000  x range: [-7.145, 5.659]
  [Scheduler] Reverse step  50/3000  x range: [-7.318, 5.543]
  [Scheduler] Reverse step   0/3000  x range: [-7.372, 5.862]
  Generated: 1408/5120

  --- Batch 23 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.714, 4.649]
  [Scheduler] Reverse step 2950/3000  x range: [-4.243, 4.268]
  [Scheduler] Reverse step 2900/3000  x range: [-4.347, 4.385]
  [Scheduler] Reverse step 2850/3000  x range: [-4.796, 4.722]
  [Scheduler] Reverse step 2800/3000  x range: [-4.675, 4.520]
  [Scheduler] Reverse step 2750/3000  x range: [-4.546, 4.510]
  [Scheduler] Reverse step 2700/3000  x range: [-4.939, 4.938]
  [Scheduler] Reverse step 2650/3000  x range: [-4.945, 4.521]
  [Scheduler] Reverse step 2600/3000  x range: [-4.287, 4.857]
  [Scheduler] Reverse step 2550/3000  x range: [-4.903, 4.573]
  [Scheduler] Reverse step 2500/3000  x range: [-4.543, 4.470]
  [Scheduler] Reverse step 2450/3000  x range: [-4.370, 4.389]
  [Scheduler] Reverse step 2400/3000  x range: [-4.606, 4.323]
  [Scheduler] Reverse step 2350/3000  x range: [-4.318, 4.906]
  [Scheduler] Reverse step 2300/3000  x range: [-4.489, 4.417]
  [Scheduler] Reverse step 2250/3000  x range: [-4.485, 4.627]
  [Scheduler] Reverse step 2200/3000  x range: [-4.477, 4.435]
  [Scheduler] Reverse step 2150/3000  x range: [-4.307, 4.165]
  [Scheduler] Reverse step 2100/3000  x range: [-4.546, 4.519]
  [Scheduler] Reverse step 2050/3000  x range: [-4.803, 4.336]
  [Scheduler] Reverse step 2000/3000  x range: [-4.275, 4.405]
  [Scheduler] Reverse step 1950/3000  x range: [-4.269, 4.597]
  [Scheduler] Reverse step 1900/3000  x range: [-4.683, 4.637]
  [Scheduler] Reverse step 1850/3000  x range: [-4.471, 4.725]
  [Scheduler] Reverse step 1800/3000  x range: [-4.251, 4.788]
  [Scheduler] Reverse step 1750/3000  x range: [-4.316, 4.328]
  [Scheduler] Reverse step 1700/3000  x range: [-4.487, 4.797]
  [Scheduler] Reverse step 1650/3000  x range: [-4.967, 4.681]
  [Scheduler] Reverse step 1600/3000  x range: [-4.349, 4.666]
  [Scheduler] Reverse step 1550/3000  x range: [-4.326, 5.341]
  [Scheduler] Reverse step 1500/3000  x range: [-4.632, 4.390]
  [Scheduler] Reverse step 1450/3000  x range: [-4.685, 4.160]
  [Scheduler] Reverse step 1400/3000  x range: [-4.381, 4.823]
  [Scheduler] Reverse step 1350/3000  x range: [-4.400, 4.370]
  [Scheduler] Reverse step 1300/3000  x range: [-5.449, 4.503]
  [Scheduler] Reverse step 1250/3000  x range: [-4.466, 4.816]
  [Scheduler] Reverse step 1200/3000  x range: [-4.744, 4.940]
  [Scheduler] Reverse step 1150/3000  x range: [-4.408, 4.109]
  [Scheduler] Reverse step 1100/3000  x range: [-4.430, 4.513]
  [Scheduler] Reverse step 1050/3000  x range: [-4.393, 4.585]
  [Scheduler] Reverse step 1000/3000  x range: [-4.585, 4.605]
  [Scheduler] Reverse step 950/3000  x range: [-4.431, 4.691]
  [Scheduler] Reverse step 900/3000  x range: [-4.462, 4.577]
  [Scheduler] Reverse step 850/3000  x range: [-5.037, 4.674]
  [Scheduler] Reverse step 800/3000  x range: [-4.566, 5.284]
  [Scheduler] Reverse step 750/3000  x range: [-4.700, 5.054]
  [Scheduler] Reverse step 700/3000  x range: [-4.824, 4.683]
  [Scheduler] Reverse step 650/3000  x range: [-5.047, 5.010]
  [Scheduler] Reverse step 600/3000  x range: [-4.970, 5.015]
  [Scheduler] Reverse step 550/3000  x range: [-5.150, 5.370]
  [Scheduler] Reverse step 500/3000  x range: [-5.670, 5.545]
  [Scheduler] Reverse step 450/3000  x range: [-5.497, 5.588]
  [Scheduler] Reverse step 400/3000  x range: [-5.512, 5.889]
  [Scheduler] Reverse step 350/3000  x range: [-5.870, 5.419]
  [Scheduler] Reverse step 300/3000  x range: [-5.676, 5.339]
  [Scheduler] Reverse step 250/3000  x range: [-5.680, 5.528]
  [Scheduler] Reverse step 200/3000  x range: [-5.379, 5.639]
  [Scheduler] Reverse step 150/3000  x range: [-5.184, 5.542]
  [Scheduler] Reverse step 100/3000  x range: [-5.216, 5.713]
  [Scheduler] Reverse step  50/3000  x range: [-5.132, 5.633]
  [Scheduler] Reverse step   0/3000  x range: [-5.138, 5.250]
  Generated: 1472/5120

  --- Batch 24 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.683, 4.372]
  [Scheduler] Reverse step 2950/3000  x range: [-4.530, 4.376]
  [Scheduler] Reverse step 2900/3000  x range: [-4.527, 4.794]
  [Scheduler] Reverse step 2850/3000  x range: [-4.287, 4.184]
  [Scheduler] Reverse step 2800/3000  x range: [-4.182, 5.198]
  [Scheduler] Reverse step 2750/3000  x range: [-4.627, 4.208]
  [Scheduler] Reverse step 2700/3000  x range: [-4.262, 4.632]
  [Scheduler] Reverse step 2650/3000  x range: [-4.444, 4.542]
  [Scheduler] Reverse step 2600/3000  x range: [-4.639, 4.550]
  [Scheduler] Reverse step 2550/3000  x range: [-4.891, 4.451]
  [Scheduler] Reverse step 2500/3000  x range: [-4.471, 4.576]
  [Scheduler] Reverse step 2450/3000  x range: [-4.533, 4.496]
  [Scheduler] Reverse step 2400/3000  x range: [-4.895, 4.150]
  [Scheduler] Reverse step 2350/3000  x range: [-5.962, 4.478]
  [Scheduler] Reverse step 2300/3000  x range: [-4.866, 4.596]
  [Scheduler] Reverse step 2250/3000  x range: [-4.473, 4.529]
  [Scheduler] Reverse step 2200/3000  x range: [-4.497, 4.686]
  [Scheduler] Reverse step 2150/3000  x range: [-4.617, 4.737]
  [Scheduler] Reverse step 2100/3000  x range: [-4.442, 4.664]
  [Scheduler] Reverse step 2050/3000  x range: [-4.929, 5.162]
  [Scheduler] Reverse step 2000/3000  x range: [-4.435, 4.617]
  [Scheduler] Reverse step 1950/3000  x range: [-4.770, 4.524]
  [Scheduler] Reverse step 1900/3000  x range: [-4.976, 4.357]
  [Scheduler] Reverse step 1850/3000  x range: [-4.846, 4.225]
  [Scheduler] Reverse step 1800/3000  x range: [-5.366, 4.409]
  [Scheduler] Reverse step 1750/3000  x range: [-5.388, 4.498]
  [Scheduler] Reverse step 1700/3000  x range: [-4.930, 4.788]
  [Scheduler] Reverse step 1650/3000  x range: [-4.645, 4.432]
  [Scheduler] Reverse step 1600/3000  x range: [-4.310, 4.378]
  [Scheduler] Reverse step 1550/3000  x range: [-4.629, 3.991]
  [Scheduler] Reverse step 1500/3000  x range: [-4.435, 4.412]
  [Scheduler] Reverse step 1450/3000  x range: [-4.410, 4.390]
  [Scheduler] Reverse step 1400/3000  x range: [-4.697, 4.374]
  [Scheduler] Reverse step 1350/3000  x range: [-4.378, 4.547]
  [Scheduler] Reverse step 1300/3000  x range: [-4.443, 4.801]
  [Scheduler] Reverse step 1250/3000  x range: [-4.707, 4.517]
  [Scheduler] Reverse step 1200/3000  x range: [-4.441, 4.725]
  [Scheduler] Reverse step 1150/3000  x range: [-4.370, 4.957]
  [Scheduler] Reverse step 1100/3000  x range: [-4.572, 4.466]
  [Scheduler] Reverse step 1050/3000  x range: [-4.820, 4.747]
  [Scheduler] Reverse step 1000/3000  x range: [-4.544, 4.992]
  [Scheduler] Reverse step 950/3000  x range: [-4.747, 4.693]
  [Scheduler] Reverse step 900/3000  x range: [-4.422, 4.506]
  [Scheduler] Reverse step 850/3000  x range: [-4.463, 4.532]
  [Scheduler] Reverse step 800/3000  x range: [-4.949, 4.537]
  [Scheduler] Reverse step 750/3000  x range: [-4.235, 5.307]
  [Scheduler] Reverse step 700/3000  x range: [-4.479, 4.779]
  [Scheduler] Reverse step 650/3000  x range: [-4.925, 4.820]
  [Scheduler] Reverse step 600/3000  x range: [-4.892, 4.488]
  [Scheduler] Reverse step 550/3000  x range: [-5.060, 4.546]
  [Scheduler] Reverse step 500/3000  x range: [-5.194, 4.499]
  [Scheduler] Reverse step 450/3000  x range: [-5.314, 4.687]
  [Scheduler] Reverse step 400/3000  x range: [-5.300, 5.239]
  [Scheduler] Reverse step 350/3000  x range: [-5.411, 5.216]
  [Scheduler] Reverse step 300/3000  x range: [-5.577, 5.319]
  [Scheduler] Reverse step 250/3000  x range: [-5.348, 5.229]
  [Scheduler] Reverse step 200/3000  x range: [-5.700, 5.215]
  [Scheduler] Reverse step 150/3000  x range: [-5.308, 5.490]
  [Scheduler] Reverse step 100/3000  x range: [-5.215, 5.403]
  [Scheduler] Reverse step  50/3000  x range: [-5.113, 5.403]
  [Scheduler] Reverse step   0/3000  x range: [-5.132, 5.287]
  Generated: 1536/5120

  --- Batch 25 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.651, 4.431]
  [Scheduler] Reverse step 2950/3000  x range: [-4.721, 4.348]
  [Scheduler] Reverse step 2900/3000  x range: [-4.404, 4.433]
  [Scheduler] Reverse step 2850/3000  x range: [-4.614, 4.332]
  [Scheduler] Reverse step 2800/3000  x range: [-4.329, 4.578]
  [Scheduler] Reverse step 2750/3000  x range: [-4.608, 4.649]
  [Scheduler] Reverse step 2700/3000  x range: [-4.588, 5.472]
  [Scheduler] Reverse step 2650/3000  x range: [-5.011, 4.847]
  [Scheduler] Reverse step 2600/3000  x range: [-4.588, 4.510]
  [Scheduler] Reverse step 2550/3000  x range: [-4.956, 4.315]
  [Scheduler] Reverse step 2500/3000  x range: [-4.388, 4.897]
  [Scheduler] Reverse step 2450/3000  x range: [-4.324, 4.563]
  [Scheduler] Reverse step 2400/3000  x range: [-4.679, 4.602]
  [Scheduler] Reverse step 2350/3000  x range: [-4.614, 4.952]
  [Scheduler] Reverse step 2300/3000  x range: [-4.420, 4.669]
  [Scheduler] Reverse step 2250/3000  x range: [-4.265, 4.445]
  [Scheduler] Reverse step 2200/3000  x range: [-4.391, 4.538]
  [Scheduler] Reverse step 2150/3000  x range: [-4.236, 4.614]
  [Scheduler] Reverse step 2100/3000  x range: [-4.554, 4.358]
  [Scheduler] Reverse step 2050/3000  x range: [-4.581, 4.440]
  [Scheduler] Reverse step 2000/3000  x range: [-4.519, 4.615]
  [Scheduler] Reverse step 1950/3000  x range: [-4.337, 4.769]
  [Scheduler] Reverse step 1900/3000  x range: [-4.315, 4.292]
  [Scheduler] Reverse step 1850/3000  x range: [-5.163, 5.018]
  [Scheduler] Reverse step 1800/3000  x range: [-4.746, 4.587]
  [Scheduler] Reverse step 1750/3000  x range: [-4.586, 4.471]
  [Scheduler] Reverse step 1700/3000  x range: [-4.669, 5.115]
  [Scheduler] Reverse step 1650/3000  x range: [-4.458, 4.763]
  [Scheduler] Reverse step 1600/3000  x range: [-4.454, 4.567]
  [Scheduler] Reverse step 1550/3000  x range: [-4.532, 4.633]
  [Scheduler] Reverse step 1500/3000  x range: [-5.249, 4.959]
  [Scheduler] Reverse step 1450/3000  x range: [-4.756, 4.279]
  [Scheduler] Reverse step 1400/3000  x range: [-4.411, 4.455]
  [Scheduler] Reverse step 1350/3000  x range: [-4.279, 4.875]
  [Scheduler] Reverse step 1300/3000  x range: [-5.027, 4.616]
  [Scheduler] Reverse step 1250/3000  x range: [-4.689, 4.856]
  [Scheduler] Reverse step 1200/3000  x range: [-4.757, 4.786]
  [Scheduler] Reverse step 1150/3000  x range: [-4.537, 4.946]
  [Scheduler] Reverse step 1100/3000  x range: [-4.924, 4.575]
  [Scheduler] Reverse step 1050/3000  x range: [-4.351, 4.581]
  [Scheduler] Reverse step 1000/3000  x range: [-4.579, 4.555]
  [Scheduler] Reverse step 950/3000  x range: [-4.536, 4.451]
  [Scheduler] Reverse step 900/3000  x range: [-4.479, 4.645]
  [Scheduler] Reverse step 850/3000  x range: [-4.501, 4.441]
  [Scheduler] Reverse step 800/3000  x range: [-4.292, 4.872]
  [Scheduler] Reverse step 750/3000  x range: [-4.968, 4.253]
  [Scheduler] Reverse step 700/3000  x range: [-5.351, 4.815]
  [Scheduler] Reverse step 650/3000  x range: [-4.507, 4.836]
  [Scheduler] Reverse step 600/3000  x range: [-4.629, 4.880]
  [Scheduler] Reverse step 550/3000  x range: [-5.256, 5.066]
  [Scheduler] Reverse step 500/3000  x range: [-4.948, 5.415]
  [Scheduler] Reverse step 450/3000  x range: [-5.329, 5.173]
  [Scheduler] Reverse step 400/3000  x range: [-5.620, 5.414]
  [Scheduler] Reverse step 350/3000  x range: [-5.801, 5.338]
  [Scheduler] Reverse step 300/3000  x range: [-5.830, 5.411]
  [Scheduler] Reverse step 250/3000  x range: [-5.410, 5.803]
  [Scheduler] Reverse step 200/3000  x range: [-5.372, 5.489]
  [Scheduler] Reverse step 150/3000  x range: [-5.245, 5.629]
  [Scheduler] Reverse step 100/3000  x range: [-5.537, 5.274]
  [Scheduler] Reverse step  50/3000  x range: [-5.624, 5.163]
  [Scheduler] Reverse step   0/3000  x range: [-5.674, 5.141]
  Generated: 1600/5120

  --- Batch 26 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.609, 4.545]
  [Scheduler] Reverse step 2950/3000  x range: [-4.429, 4.522]
  [Scheduler] Reverse step 2900/3000  x range: [-4.899, 4.726]
  [Scheduler] Reverse step 2850/3000  x range: [-4.607, 4.282]
  [Scheduler] Reverse step 2800/3000  x range: [-4.639, 4.416]
  [Scheduler] Reverse step 2750/3000  x range: [-4.474, 4.753]
  [Scheduler] Reverse step 2700/3000  x range: [-4.537, 4.890]
  [Scheduler] Reverse step 2650/3000  x range: [-4.811, 4.289]
  [Scheduler] Reverse step 2600/3000  x range: [-4.533, 4.968]
  [Scheduler] Reverse step 2550/3000  x range: [-4.419, 4.269]
  [Scheduler] Reverse step 2500/3000  x range: [-4.406, 4.278]
  [Scheduler] Reverse step 2450/3000  x range: [-4.659, 5.221]
  [Scheduler] Reverse step 2400/3000  x range: [-4.733, 5.149]
  [Scheduler] Reverse step 2350/3000  x range: [-4.803, 4.700]
  [Scheduler] Reverse step 2300/3000  x range: [-4.477, 4.412]
  [Scheduler] Reverse step 2250/3000  x range: [-4.335, 4.521]
  [Scheduler] Reverse step 2200/3000  x range: [-4.963, 4.302]
  [Scheduler] Reverse step 2150/3000  x range: [-4.312, 4.686]
  [Scheduler] Reverse step 2100/3000  x range: [-5.070, 4.280]
  [Scheduler] Reverse step 2050/3000  x range: [-4.411, 4.614]
  [Scheduler] Reverse step 2000/3000  x range: [-4.414, 4.465]
  [Scheduler] Reverse step 1950/3000  x range: [-4.731, 4.530]
  [Scheduler] Reverse step 1900/3000  x range: [-4.291, 4.393]
  [Scheduler] Reverse step 1850/3000  x range: [-4.557, 5.365]
  [Scheduler] Reverse step 1800/3000  x range: [-4.438, 4.389]
  [Scheduler] Reverse step 1750/3000  x range: [-4.852, 4.402]
  [Scheduler] Reverse step 1700/3000  x range: [-4.289, 4.568]
  [Scheduler] Reverse step 1650/3000  x range: [-4.330, 4.575]
  [Scheduler] Reverse step 1600/3000  x range: [-4.840, 4.581]
  [Scheduler] Reverse step 1550/3000  x range: [-4.343, 4.472]
  [Scheduler] Reverse step 1500/3000  x range: [-4.568, 4.343]
  [Scheduler] Reverse step 1450/3000  x range: [-4.359, 4.522]
  [Scheduler] Reverse step 1400/3000  x range: [-4.853, 4.917]
  [Scheduler] Reverse step 1350/3000  x range: [-4.572, 4.569]
  [Scheduler] Reverse step 1300/3000  x range: [-4.633, 4.564]
  [Scheduler] Reverse step 1250/3000  x range: [-4.240, 4.672]
  [Scheduler] Reverse step 1200/3000  x range: [-4.365, 4.421]
  [Scheduler] Reverse step 1150/3000  x range: [-4.290, 4.749]
  [Scheduler] Reverse step 1100/3000  x range: [-4.453, 4.482]
  [Scheduler] Reverse step 1050/3000  x range: [-4.340, 4.260]
  [Scheduler] Reverse step 1000/3000  x range: [-4.750, 4.448]
  [Scheduler] Reverse step 950/3000  x range: [-4.732, 4.494]
  [Scheduler] Reverse step 900/3000  x range: [-4.304, 5.037]
  [Scheduler] Reverse step 850/3000  x range: [-4.126, 4.574]
  [Scheduler] Reverse step 800/3000  x range: [-4.809, 4.643]
  [Scheduler] Reverse step 750/3000  x range: [-4.314, 4.374]
  [Scheduler] Reverse step 700/3000  x range: [-4.409, 4.406]
  [Scheduler] Reverse step 650/3000  x range: [-4.665, 4.605]
  [Scheduler] Reverse step 600/3000  x range: [-4.915, 4.665]
  [Scheduler] Reverse step 550/3000  x range: [-5.354, 4.493]
  [Scheduler] Reverse step 500/3000  x range: [-5.585, 4.879]
  [Scheduler] Reverse step 450/3000  x range: [-5.547, 4.914]
  [Scheduler] Reverse step 400/3000  x range: [-5.470, 5.161]
  [Scheduler] Reverse step 350/3000  x range: [-5.719, 5.210]
  [Scheduler] Reverse step 300/3000  x range: [-5.604, 5.569]
  [Scheduler] Reverse step 250/3000  x range: [-5.339, 5.605]
  [Scheduler] Reverse step 200/3000  x range: [-5.446, 5.672]
  [Scheduler] Reverse step 150/3000  x range: [-5.369, 5.904]
  [Scheduler] Reverse step 100/3000  x range: [-5.281, 5.532]
  [Scheduler] Reverse step  50/3000  x range: [-5.123, 5.394]
  [Scheduler] Reverse step   0/3000  x range: [-4.992, 5.305]
  Generated: 1664/5120

  --- Batch 27 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.872, 4.583]
  [Scheduler] Reverse step 2950/3000  x range: [-4.492, 4.855]
  [Scheduler] Reverse step 2900/3000  x range: [-4.402, 4.212]
  [Scheduler] Reverse step 2850/3000  x range: [-4.604, 4.729]
  [Scheduler] Reverse step 2800/3000  x range: [-4.798, 4.259]
  [Scheduler] Reverse step 2750/3000  x range: [-4.766, 4.377]
  [Scheduler] Reverse step 2700/3000  x range: [-4.670, 4.358]
  [Scheduler] Reverse step 2650/3000  x range: [-5.003, 4.541]
  [Scheduler] Reverse step 2600/3000  x range: [-4.956, 5.033]
  [Scheduler] Reverse step 2550/3000  x range: [-4.355, 4.342]
  [Scheduler] Reverse step 2500/3000  x range: [-4.608, 5.046]
  [Scheduler] Reverse step 2450/3000  x range: [-4.358, 4.272]
  [Scheduler] Reverse step 2400/3000  x range: [-4.706, 5.017]
  [Scheduler] Reverse step 2350/3000  x range: [-4.279, 4.996]
  [Scheduler] Reverse step 2300/3000  x range: [-5.335, 4.183]
  [Scheduler] Reverse step 2250/3000  x range: [-4.782, 4.969]
  [Scheduler] Reverse step 2200/3000  x range: [-4.547, 4.607]
  [Scheduler] Reverse step 2150/3000  x range: [-4.517, 4.476]
  [Scheduler] Reverse step 2100/3000  x range: [-4.677, 4.386]
  [Scheduler] Reverse step 2050/3000  x range: [-4.741, 4.677]
  [Scheduler] Reverse step 2000/3000  x range: [-4.454, 4.641]
  [Scheduler] Reverse step 1950/3000  x range: [-4.776, 4.578]
  [Scheduler] Reverse step 1900/3000  x range: [-4.559, 4.719]
  [Scheduler] Reverse step 1850/3000  x range: [-4.259, 4.269]
  [Scheduler] Reverse step 1800/3000  x range: [-4.502, 4.490]
  [Scheduler] Reverse step 1750/3000  x range: [-4.287, 4.640]
  [Scheduler] Reverse step 1700/3000  x range: [-4.285, 4.669]
  [Scheduler] Reverse step 1650/3000  x range: [-4.798, 4.584]
  [Scheduler] Reverse step 1600/3000  x range: [-4.369, 4.205]
  [Scheduler] Reverse step 1550/3000  x range: [-5.192, 4.513]
  [Scheduler] Reverse step 1500/3000  x range: [-4.485, 4.475]
  [Scheduler] Reverse step 1450/3000  x range: [-4.944, 4.638]
  [Scheduler] Reverse step 1400/3000  x range: [-4.630, 4.742]
  [Scheduler] Reverse step 1350/3000  x range: [-4.524, 4.589]
  [Scheduler] Reverse step 1300/3000  x range: [-4.290, 5.004]
  [Scheduler] Reverse step 1250/3000  x range: [-4.308, 4.760]
  [Scheduler] Reverse step 1200/3000  x range: [-4.610, 4.590]
  [Scheduler] Reverse step 1150/3000  x range: [-4.312, 4.632]
  [Scheduler] Reverse step 1100/3000  x range: [-4.402, 4.045]
  [Scheduler] Reverse step 1050/3000  x range: [-4.533, 4.671]
  [Scheduler] Reverse step 1000/3000  x range: [-4.466, 5.036]
  [Scheduler] Reverse step 950/3000  x range: [-4.812, 5.017]
  [Scheduler] Reverse step 900/3000  x range: [-4.555, 4.858]
  [Scheduler] Reverse step 850/3000  x range: [-4.784, 4.865]
